,postcode,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
1102,IV45,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1103,IV46,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1104,IV47,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1105,IV48,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1106,IV49,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1107,IV5,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1108,IV51,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1109,IV52,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1110,IV53,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1111,IV54,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1112,IV55,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1113,IV56,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1114,IV6,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1115,IV63,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1116,IV7,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1117,IV8,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1118,IV9,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1119,KA1,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1120,KA10,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1121,KA11,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1122,KA12,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1123,KA13,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1124,KA14,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1125,KA15,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1126,KA16,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1127,KA17,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1128,KA18,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1129,KA19,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1130,KA2,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1131,KA20,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1132,KA21,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1133,KA22,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1134,KA23,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1135,KA24,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1136,KA25,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1137,KA26,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1138,KA27,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1139,KA28,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1140,KA29,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1141,KA3,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1142,KA30,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1143,KA4,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1144,KA5,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1145,KA6,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1146,KA7,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1147,KA8,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1148,KA9,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1149,KT1,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1150,KT10,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1151,KT11,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1152,KT12,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1153,KT13,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1154,KT14,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1155,KT15,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1156,KT16,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1157,KT17,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1158,KT18,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1159,KT19,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1160,KT2,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1161,KT20,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1162,KT21,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1163,KT22,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1164,KT23,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1165,KT24,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1166,KT3,0.3,0,27.4,19.7,8.3,0,0.1,4.6,39.6
1167,KT4,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1168,KT5,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1169,KT6,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1170,KT7,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1171,KT8,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1172,KT9,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1173,KW1,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1174,KW10,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1175,KW11,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1176,KW12,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1177,KW13,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1178,KW14,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1179,KW15,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1180,KW16,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1181,KW17,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1182,KW2,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1183,KW3,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1184,KW5,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1185,KW6,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1186,KW7,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1187,KW8,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1188,KW9,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1189,KY1,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1190,KY10,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1191,KY11,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1192,KY12,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1193,KY13,0.0,0,0.0,1.6,0.0,0,0.0,0.0,98.4
1194,KY14,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1195,KY15,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1196,KY16,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1197,KY2,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1198,KY3,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1199,KY4,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1200,KY5,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1201,KY6,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1202,KY7,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1203,KY8,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1204,KY9,1.2,0,0.0,0.0,27.6,0,0.0,0.7,70.5
1205,L1,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1206,L10,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1207,L11,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1208,L12,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1209,L13,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1210,L14,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1211,L15,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1212,L16,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1213,L17,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1214,L18,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1215,L19,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1216,L2,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1217,L20,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1218,L21,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1219,L22,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1220,L23,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1221,L24,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1222,L25,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1223,L26,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1224,L27,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1225,L28,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1226,L29,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1227,L3,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1228,L30,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1229,L31,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1230,L32,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1231,L33,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1232,L34,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1233,L35,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1234,L36,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1235,L37,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1236,L38,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1237,L39,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1238,L4,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1239,L40,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1240,L5,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1241,L6,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1242,L7,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1243,L8,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1244,L9,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1245,LA1,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1246,LA10,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1247,LA11,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1248,LA12,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1249,LA13,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1250,LA14,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1251,LA15,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1252,LA16,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1253,LA17,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1254,LA18,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1255,LA19,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1256,LA2,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1257,LA20,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1258,LA21,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1259,LA22,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1260,LA23,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1261,LA3,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1262,LA4,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1263,LA5,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1264,LA6,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1265,LA7,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1266,LA8,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1267,LA9,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1268,LD1,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1269,LD2,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1270,LD3,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1271,LD4,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1272,LD5,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1273,LD6,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1274,LD7,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1275,LD8,0.0,0,0.0,72.4,0.0,0,0.0,2.0,25.7
1276,LE1,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1277,LE10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1278,LE11,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1279,LE12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1280,LE13,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1281,LE14,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1282,LE15,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1283,LE16,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1284,LE17,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1285,LE18,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1286,LE19,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1287,LE2,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1288,LE3,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1289,LE4,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1290,LE5,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1291,LE6,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1292,LE65,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1293,LE67,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1294,LE7,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1295,LE8,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1296,LE9,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1297,LL11,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1298,LL12,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1299,LL13,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1300,LL14,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1301,LL15,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1302,LL16,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1303,LL17,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1304,LL18,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1305,LL19,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1306,LL20,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1307,LL21,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1308,LL22,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1309,LL23,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1310,LL24,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1311,LL25,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1312,LL26,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1313,LL27,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1314,LL28,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1315,LL29,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1316,LL30,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1317,LL31,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1318,LL32,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1319,LL33,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1320,LL34,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1321,LL35,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1322,LL36,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1323,LL37,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1324,LL38,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1325,LL39,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1326,LL40,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1327,LL41,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1328,LL42,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1329,LL43,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1330,LL44,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1331,LL45,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1332,LL46,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1333,LL47,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1334,LL48,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1335,LL49,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1336,LL51,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1337,LL52,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1338,LL53,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1339,LL54,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1340,LL55,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1341,LL56,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1342,LL57,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1343,LL58,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1344,LL59,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1345,LL60,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1346,LL61,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1347,LL62,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1348,LL63,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1349,LL64,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1350,LL65,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1351,LL66,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1352,LL67,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1353,LL68,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1354,LL69,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1355,LL70,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1356,LL71,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1357,LL72,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1358,LL73,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1359,LL74,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1360,LL75,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1361,LL76,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1362,LL77,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1363,LL78,1.0,0,1.8,11.5,10.2,0,0.0,2.9,72.6
1364,LN1,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1365,LN10,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1366,LN11,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1367,LN12,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1368,LN13,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1369,LN2,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1370,LN3,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1371,LN4,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1372,LN5,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1373,LN6,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1374,LN7,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1375,LN8,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1376,LN9,22.5,0,1.5,30.7,0.0,0,0.0,3.5,41.7
1377,LS1,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1378,LS10,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1379,LS11,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1380,LS12,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1381,LS13,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1382,LS14,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1383,LS15,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1384,LS16,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1385,LS17,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1386,LS18,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1387,LS19,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1388,LS2,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1389,LS20,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1390,LS21,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1391,LS22,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1392,LS23,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1393,LS24,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1394,LS25,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1395,LS26,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1396,LS27,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1397,LS28,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1398,LS29,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1399,LS3,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1400,LS4,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1401,LS5,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1402,LS6,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1403,LS7,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1404,LS8,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1405,LS9,43.2,0,2.9,18.3,0.0,0,0.0,0.6,34.9
1406,LU1,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1407,LU2,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1408,LU3,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1409,LU4,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1410,LU5,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1411,LU6,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1412,LU7,0.7,0,2.0,12.0,18.0,0,0.0,5.9,61.3
1413,M1,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1414,M11,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1415,M12,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1416,M13,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1417,M14,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1418,M15,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1419,M16,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1420,M17,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1421,M18,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1422,M19,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1423,M2,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1424,M20,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1425,M21,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1426,M22,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1427,M23,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1428,M24,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1429,M25,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1430,M26,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1431,M27,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1432,M28,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1433,M29,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1434,M3,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1435,M30,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1436,M31,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1437,M32,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1438,M33,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1439,M34,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1440,M35,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1441,M38,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1442,M4,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1443,M40,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1444,M41,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1445,M43,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1446,M44,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1447,M45,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1448,M46,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1449,M5,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1450,M50,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1451,M6,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1452,M7,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1453,M8,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1454,M9,3.2,0,6.9,8.6,25.5,0,0.0,0.5,55.3
1455,ME1,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1456,ME10,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1457,ME11,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1458,ME12,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1459,ME13,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1460,ME14,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
1461,ME15,0.0,0,47.1,26.2,0.0,0,0.2,3.7,22.7
